sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time,best_gamma,best_alpha,best_lambda_ridge,cv_score
0.5,2.0,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.27911508685201125,0.9987350757568452,0.9090909090909091,1.0,0.16666666666666666,0.8333333333333334,1.0,0.952,24,0,8.41492223739624,1.0,0.01905907636755612,10.0,-0.39174221377200713
0.5,2.0,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3752574175047622,0.9979650350185679,0.975609756097561,1.0,0.047619047619047616,0.9523809523809523,1.0,0.958,21,0,8.893768072128296,1.0,0.033766418710050705,5.0,-0.46542999950998754
0.5,2.0,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.5408306571266965,0.9974819300432435,1.0,1.0,0.0,1.0,1.0,0.96,20,0,7.9263434410095215,1.0,0.025060770878476767,1.0,-0.7835636317661308
0.5,2.0,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.6987358810579758,0.996520662286286,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,8.83954119682312,1.0,0.044301402066904166,5.0,-1.2285316671456754
0.5,2.0,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.8034523245913462,0.9967269228723213,0.9090909090909091,1.0,0.16666666666666666,0.8333333333333334,1.0,0.952,24,0,7.037598609924316,0.5,0.06270214515102833,10.0,-0.4678307225988233
2.0,0.5,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,4.7801666898378645,0.977740660182974,0.7692307692307693,1.0,0.375,0.625,1.0,0.9359999999999999,32,0,14.616555213928223,1.0,0.09330474031807183,50.0,-6.107521851980233
2.0,0.5,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.68964089544819,0.9704916897070225,0.39215686274509803,1.0,0.7560975609756098,0.24390243902439024,1.0,0.836,82,0,14.552154779434204,0.5,0.06399718830734548,50.0,-6.387689716393737
2.0,0.5,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.891410556539793,0.9725628650235615,0.49382716049382713,1.0,0.6721311475409836,0.32786885245901637,1.0,0.878,61,0,14.297737121582031,0.3,0.16882794751891272,50.0,-7.323330030237377
2.0,0.5,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,6.650384530429432,0.9667487615732838,0.7407407407407407,1.0,0.4117647058823529,0.5882352941176471,1.0,0.9319999999999999,34,0,15.415296792984009,0.5,0.220172181088075,50.0,-7.789740060066063
2.0,0.5,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.7727674260329955,0.9771787272338591,0.8,1.0,0.3333333333333333,0.6666666666666666,1.0,0.94,30,0,12.790045976638794,1.0,0.08579903499067236,50.0,-4.701951554636788
10.0,0.1,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,92.98332049375146,0.625462814608992,0.25531914893617025,0.3,0.7777777777777778,0.2222222222222222,0.3,0.946,27,0,44.09889101982117,0.3,0.9197932481385651,50.0,-123.43973730146588
10.0,0.1,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,118.97602059593025,0.6123272867276078,0.13186813186813187,0.3,0.9154929577464789,0.08450704225352113,0.3,0.858,71,0,36.01690983772278,0.3,0.46271778998030627,50.0,-126.59410247576702
10.0,0.1,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,101.86407684190121,0.6320672667256753,0.16666666666666666,0.25,0.875,0.125,0.25,0.92,40,0,49.050726652145386,0.3,0.8117857913428244,50.0,-136.51260874109198
10.0,0.1,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,139.15407681725122,0.5393708725373052,0.22222222222222224,0.3,0.8235294117647058,0.17647058823529413,0.3,0.9319999999999999,34,0,42.258617877960205,0.3,1.1873768322450426,50.0,-137.4068187122842
10.0,0.1,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,117.75790302440406,0.6867227904616947,0.2745098039215686,0.35,0.7741935483870968,0.22580645161290322,0.35,0.938,31,0,32.29014873504639,0.3,0.7967675682861581,50.0,-102.35436883489656
